40.71286,-73.74954
40.71563,-73.99849
40.60676,-73.96372
40.75046,-73.89731
40.76879,-73.77469
40.61116,-74.03256
40.7591,-73.99214
40.72046,-73.82586
40.52418,-74.23471
40.64465,-73.91476
40.60328,-74.05468
40.86323,-73.86844
40.59898,-73.82164
40.59566,-73.7471
40.74424,-73.89501
40.82406,-73.8998
40.8267,-73.90765
40.86487,-73.90252
40.74337,-73.82765
40.82005,-73.9267
40.74169,-73.90455
40.75642,-73.90915
40.70099,-73.73342
40.57572,-73.96301
40.69442,-73.93135
40.84943,-73.84502
40.76261,-73.77144
40.76229,-73.73333
40.88437,-73.90104
40.74564,-73.7535
40.63576,-73.99485
40.71948,-73.74556
40.62881,-73.97403
40.70799,-73.90478
40.73723,-73.73948
40.72867,-73.79196
40.59748,-73.9687
40.71604,-73.7801
40.86536,-73.87042
40.54396,-74.18397
40.77685,-73.79004
40.71955,-73.73311
40.65047,-73.86999
40.5063,-74.24789
40.60788,-74.00825
40.82824,-73.93508
40.58992,-73.79261
40.8418,-73.84386
40.62887,-74.13202
40.76345,-73.79126
40.59263,-74.10083
40.80442,-73.93241
40.76888,-73.74393
40.63736,-73.924
40.61516,-74.02396
40.63884,-74.0847
40.68229,-73.99819
40.66171,-73.91963
40.59613,-74.11079
40.65887,-73.80567
40.6656,-73.80778
40.88908,-73.88783
40.76878,-73.96043
40.67649,-73.82132
40.73738,-73.74882
40.87875,-73.8424
40.66696,-73.97821
40.6874,-73.82119
40.85365,-73.8723
40.57489,-74.11484
40.58153,-73.83812
40.61285,-74.02808
40.84893,-73.88816
40.74986,-73.79645
40.65338,-73.90657
40.70053,-73.77014
40.80035,-73.95804
40.87069,-73.85458
40.6571,-73.84229
40.73268,-73.90097
40.77251,-73.80994
40.80698,-73.85678
40.76036,-73.95183
40.60137,-74.14852
40.65614,-73.76745
40.88943,-73.89819
40.60539,-74.16981
40.69907,-73.93547
40.70974,-73.99222
40.69082,-73.98147
40.58327,-73.96005
40.79552,-73.94617
40.70222,-73.87734
40.7282,-74.00872
40.84105,-73.94468
40.73532,-73.73457
40.65465,-73.80905
40.70936,-73.99355
40.82048,-73.81808
40.69754,-73.74676
40.68415,-73.97303
40.81657,-73.90608
40.73838,-73.87935
40.82731,-73.84681
40.63639,-74.03067
40.53228,-74.16547
40.5755,-73.96662
40.55576,-74.14636
40.6535,-73.93542
40.73599,-73.84729
40.59544,-73.77904
40.82385,-73.87406
40.89466,-73.86136
40.72063,-73.81116
40.77943,-73.94366
40.57938,-74.16935
40.63063,-73.89906
40.6028,-74.16695
40.69998,-73.98779
40.53111,-74.19676
40.58945,-74.09227
40.74436,-73.87878
40.5867,-73.99566
40.72265,-73.94817
40.73646,-73.90923
40.82948,-73.83735
40.65768,-73.86856
40.63944,-73.93489
40.68917,-73.90949
40.55772,-74.17322
40.65241,-73.84113
40.72596,-73.78831
40.80936,-73.96304
40.71865,-73.91121
40.75212,-73.97556
40.65655,-73.90545
40.55188,-74.17994
40.75563,-73.99572
40.59727,-73.97056
40.62929,-74.11117
40.49857,-74.25003
40.50277,-74.23727
40.76993,-73.81029
40.69215,-73.74957
40.54385,-74.14441
40.87372,-73.8348
40.85344,-73.85609
40.60392,-74.01608
40.69982,-73.79255
40.62103,-74.01026
40.75469,-73.77129
40.70416,-73.90751
40.59551,-73.74386
40.63001,-73.9959
40.61495,-74.06677
40.6138,-73.97395
40.69705,-73.75733
40.64166,-73.93704
40.71988,-73.84097
40.71407,-73.94937
40.59262,-73.95135
40.72249,-73.85963
40.72038,-74.00326
40.7472,-73.84883
40.71812,-74.015
40.802,-73.93102
40.72841,-73.88078
40.66341,-73.75506
40.84292,-73.84939
40.69601,-73.97342
40.56082,-73.91298
40.656,-73.94053
40.81533,-73.81923
40.85385,-73.91591
40.82413,-73.94097
40.8375,-73.88054
40.79155,-73.80733
40.68947,-73.73398
40.79685,-73.82094
40.74068,-73.82292
40.63884,-73.87829
40.65992,-73.76529
40.76053,-73.77344
40.7394,-74.00279
40.56075,-73.91128
40.71493,-73.79315
40.59594,-73.80278
40.6352,-73.91294
40.67446,-74.00192
40.70755,-73.81949
40.76012,-73.98484
40.90003,-73.91084
40.78322,-73.84493
40.68756,-73.9844
40.88735,-73.90534
40.74517,-73.89448
40.64075,-74.17042
40.69926,-73.95995
40.54243,-74.16398
40.60894,-74.03455
40.87627,-73.88257
40.61016,-74.13419
40.64475,-73.79685
40.8033,-73.91637
40.70186,-73.94382
40.85196,-73.83556
40.89746,-73.84159
40.57125,-74.11989
40.67354,-73.73371
40.72077,-73.945
40.5577,-74.172
40.63506,-74.00642
40.73618,-74.00353
40.7744,-73.81566
40.60218,-74.05743
40.81616,-73.89448
40.78747,-73.88475
40.76469,-73.76873
40.55796,-74.11221
40.71903,-73.85615
40.74171,-73.94951
40.56912,-73.86673
40.62157,-73.93912
40.67649,-73.79692
40.89755,-73.87481
40.84969,-73.94235
40.69987,-73.94042
40.65903,-73.74917
40.69562,-73.82975
40.59264,-73.79966
40.6666,-73.91387
40.71895,-73.74725
40.74916,-73.9377
40.71706,-73.82664
40.59221,-73.95515
40.8168,-73.89704
40.55976,-73.91631
40.69159,-73.99929
40.67089,-73.7356
40.61706,-73.91569
40.81751,-73.8592
40.63948,-74.01617
40.70483,-74.01566
40.78704,-73.92483
40.71595,-73.98672
40.68677,-73.86803
40.69782,-73.9407
40.83565,-73.86999
40.83341,-73.85906
40.74141,-73.85777
40.64346,-74.11059
40.75969,-73.97799
40.86935,-73.83656
40.69444,-73.82701
40.71046,-73.87339
40.81925,-73.86246
40.66633,-73.9157
40.75598,-73.93909
40.76122,-73.81549
40.85042,-73.857
40.7441,-73.77413
40.71862,-73.90262
40.69094,-73.82746
40.6325,-74.15646
40.87084,-73.88114
40.6211,-73.93767
40.6186,-74.15326
40.56293,-74.11472
40.84776,-73.90728
40.62114,-74.13376
40.71562,-73.82567
40.84897,-73.86837
40.81555,-73.95692
40.71588,-73.84125
40.65154,-74.01797
40.58156,-73.9676
40.85335,-73.88167
40.54919,-74.16117
40.5915,-74.07732
40.77198,-73.84795
40.62126,-74.02118
40.74454,-73.97101
40.85027,-73.94482
40.69278,-74.0015
40.61324,-74.12044
40.6527,-73.95605
40.88913,-73.88772
40.71754,-73.97999
40.80599,-73.92145
40.65069,-73.97373
40.66974,-73.93103
40.61088,-74.00249
40.61096,-74.00877
40.75376,-73.80489
40.82923,-73.92883
40.81895,-73.9522
40.67202,-73.94085
40.72023,-73.98448
40.8685,-73.92173
40.63095,-73.88923
40.6055,-73.93792
40.68602,-73.76289
40.61398,-74.08628
40.87438,-73.86026
40.74325,-73.88984
40.76357,-73.72284
40.66838,-73.74742
40.79207,-73.97553
40.8264,-73.8758
40.5464,-74.14137
40.68257,-73.80494
40.69453,-73.74408
40.76478,-73.88611
40.76953,-73.84464
40.66933,-73.8738
40.81945,-73.93077
40.82348,-73.90004
40.59651,-73.97751
40.82877,-73.84034
40.77539,-73.75275
40.69103,-74.01261
40.70861,-73.72879
40.7602,-73.93749
40.72327,-73.72991
40.50737,-74.24252
40.58098,-74.00401
40.62102,-74.1318
40.62406,-73.90586
40.63881,-73.90817
40.65733,-73.91727
40.88039,-73.91093
40.82875,-73.83577
40.68992,-73.92281
40.63611,-73.95091
40.59472,-74.0833
40.72023,-73.82017
40.83099,-73.93583
40.6427,-74.09203
40.8282,-73.93251
40.72802,-73.86367
40.61141,-73.97741
40.61408,-74.09753
40.76794,-73.90447
40.70463,-73.82644
40.58268,-73.96714
40.74482,-73.81795
40.73849,-73.90267
40.72747,-73.90707
40.64668,-73.91694
40.53599,-74.21719
40.72634,-73.72459
40.81166,-73.91684
40.63815,-74.01396
40.7019,-73.82179
40.7909,-73.8475
40.83315,-73.88709
40.63695,-74.11755
40.69065,-73.90804
40.7055,-73.78885
40.75251,-73.76476
40.67926,-74.00346
40.63935,-73.88557
40.71388,-73.9388
40.72663,-73.72916
40.70228,-73.7489
40.7007,-73.7832
40.75011,-73.78905
40.87837,-73.86813
40.62473,-74.03643
40.589,-73.92675
40.74511,-73.94743
40.8763,-73.87092
40.74273,-73.95411
40.66612,-73.82224
40.71968,-73.80176
40.90757,-73.89825
40.8559,-73.85869
40.78017,-73.95509
40.69515,-73.8943
40.76368,-73.73817
40.68752,-73.79829
40.59031,-73.79494
40.72442,-73.81063
40.89113,-73.83823
40.56009,-73.91196
40.64633,-73.96824
40.70613,-73.88366
40.71476,-73.82103
40.72606,-73.73675
40.7342,-73.72267
40.76608,-73.96762
40.63024,-74.13991
40.6388,-74.09127
40.70791,-74.00013
40.59224,-74.16089
40.7129,-73.90608
40.58611,-74.10793
40.65333,-73.93829
40.60434,-73.9494
40.65537,-73.9743
40.80582,-73.92504
40.63699,-73.88922
40.58251,-74.12639
40.75554,-73.86816
40.6743,-73.93892
40.68705,-73.79211
40.75328,-73.76558
40.63173,-74.13823
40.61554,-74.08769
40.84962,-73.91937
40.74118,-73.88667
40.63722,-74.01852
40.66923,-73.8962
40.56904,-74.12887
40.6961,-73.74625
40.71715,-73.87956
40.75225,-73.81662
40.68533,-73.83427
40.66359,-73.99109
40.53843,-74.15249
40.72007,-73.78162
40.67086,-73.87423
40.65604,-74.00576
40.73998,-73.92406
40.65378,-74.01563
40.75677,-73.98271
40.81153,-73.85517
40.73694,-73.93133
40.90637,-73.84902
40.66503,-73.75401
40.76174,-73.7242
40.71307,-73.9089
40.73355,-73.89498
40.83709,-73.84494
40.82823,-73.93486
40.71109,-73.72758
40.68016,-74.00415
40.8106,-73.80519
40.84615,-73.93233
40.69069,-73.7816
40.67318,-73.81424
40.52552,-74.18718
40.76144,-73.87601
40.63265,-74.00176
40.7344,-73.78363
40.62894,-74.11619
40.69364,-73.83255
40.69407,-73.80142
40.64998,-73.80404
40.73768,-73.77525
40.60575,-74.02591
40.65351,-73.72647
40.67259,-73.97041
40.8365,-73.90535
40.66269,-73.99871
40.70318,-73.86564
40.84224,-73.91769
40.8369,-73.89057
40.63923,-74.00209
40.58526,-73.9284
40.59288,-73.75318
40.62391,-74.00726
40.72389,-73.84654
40.60063,-73.75058
40.70314,-73.76007
40.68513,-73.78491
40.67384,-73.92508
40.76947,-73.94994
40.75597,-73.81616
40.57327,-74.0904
40.72213,-73.86459
40.74409,-73.97635
40.58343,-73.96048
40.83037,-73.89717
40.70587,-73.91883
40.71425,-73.99432
40.87798,-73.83412
40.71891,-73.85493
40.70869,-73.87537
40.60804,-74.14188
40.55614,-74.12954
40.80505,-73.91094
40.86422,-73.89579
40.82178,-73.83787
40.63068,-73.90703
40.63728,-74.12785
40.787,-73.97551
40.73533,-73.86516
40.74911,-73.84225
40.63409,-73.91547
40.73615,-73.74502
40.8468,-73.92059
40.74022,-73.71427
40.75023,-73.85514
40.82146,-73.9446
40.60158,-74.08936
40.76683,-73.99688
40.65416,-73.72636
40.59197,-73.79712
40.69078,-74.02136
40.59529,-74.16205
40.72573,-73.84808
40.73222,-73.99861
40.66217,-73.77331
40.74752,-73.76959
40.74663,-73.91462
40.61445,-73.9916
40.76143,-73.78522
40.82099,-73.89588
40.73572,-73.88672
40.74313,-73.83629
40.61747,-73.98129
40.78671,-73.81143
40.62954,-73.96608
40.65757,-73.89313
40.62584,-74.11237
40.73566,-73.851
40.75534,-73.87009
40.6821,-73.80171
40.66538,-73.93422
40.69011,-73.81205
40.64519,-73.94799
40.67045,-73.74176
40.56675,-74.13604
40.70962,-73.81937
40.6079,-73.81641
40.58314,-73.98852
40.66168,-73.76818
40.70986,-73.86167
40.59571,-73.94296
40.831,-73.9321
40.57548,-74.11786
40.69588,-73.95211
40.8529,-73.82619
40.8348,-73.90493
40.73658,-73.92856
40.70518,-73.936
40.60889,-74.1279
40.60013,-73.99086
40.63986,-73.9281
40.65462,-73.94226
40.74641,-73.93134
40.63306,-74.01641
40.76505,-73.88704
40.76255,-73.76331
40.60388,-73.99543
40.75458,-73.99704
40.69014,-73.72959
40.70732,-73.7581
40.74741,-73.7317
40.72737,-73.88333
40.76075,-73.77955
40.61072,-73.76302
40.72736,-73.88883
40.7848,-73.80853
40.78323,-73.84313
40.70592,-73.90451
40.61416,-73.93754
40.71098,-73.72753
40.62808,-73.89871
40.82122,-73.9199
40.5749,-74.09109
40.6426,-74.07534
40.6511,-73.92062
40.73781,-73.79595
40.76203,-73.81834
40.79955,-73.92501
40.60068,-74.12143
40.64456,-73.78842
40.76677,-73.83839
40.586,-73.9722
40.74014,-73.78226
40.72498,-73.78169
40.71085,-73.90127
40.79474,-73.96987
40.66379,-73.86807
40.61954,-74.1507
40.6354,-74.11738
40.70237,-73.78777
40.70591,-73.95109
40.82081,-73.95468
40.75919,-73.8098
40.71868,-73.99942
40.51062,-74.23635
40.56022,-74.13386
40.59244,-73.78602
40.89487,-73.85656
40.75845,-73.85397
40.82916,-73.84408
40.76247,-73.92829
40.6093,-74.03604
40.72475,-73.93462
40.90057,-73.90575
40.87464,-73.88674
40.77747,-73.9173
40.8215,-73.95841
40.73567,-73.84569
40.81378,-73.91764
40.71013,-73.78825
40.75078,-73.97653
40.60815,-74.00411
40.7618,-73.79087
40.71314,-73.78178
40.78508,-73.82296
40.59309,-74.10554
40.76216,-73.89509
40.72024,-73.94441
40.61759,-74.1252
40.76362,-73.87925
40.67809,-73.83078
40.77464,-73.92834
40.70455,-73.91661
40.70947,-73.80501
40.58666,-74.1104
40.73827,-73.74983
40.81086,-73.94685
40.59023,-73.94435
40.61313,-74.00772
40.88831,-73.84286
40.89328,-73.91644
40.73199,-73.80802
40.52077,-74.17856
40.65777,-73.93961
40.7018,-73.86155
40.68712,-73.8078
40.73597,-73.9748
40.79676,-73.9451
40.69616,-73.95175
40.69644,-73.97851
40.57123,-74.1323
40.79319,-73.94056
40.86122,-73.90437
40.87982,-73.86727
40.75947,-73.91145
40.5304,-74.20509
40.76006,-73.77522
40.71828,-73.81517
40.61753,-74.15195
40.71256,-73.76251
40.66869,-73.86759
40.6217,-73.90456
40.8013,-73.95011
40.8577,-73.90651
40.64037,-73.92555
40.68054,-73.88674
40.7297,-73.89565
40.83354,-73.8963
40.72429,-73.7654
40.79391,-73.84068
40.70478,-74.00975
40.54195,-74.19087
40.84658,-73.89188
40.75442,-73.97521
40.80766,-73.93731
40.70731,-73.76462
40.72308,-73.95875
40.82983,-73.83816
40.71934,-73.87304
40.74177,-73.8394
40.81726,-73.86105
40.59604,-74.08242
40.78077,-73.90504
40.80208,-73.93406
40.66044,-73.98719
40.6841,-73.76566
40.75066,-73.90807
40.74836,-74.00369
40.82156,-73.90566
40.74292,-73.83291
40.75688,-73.7326
40.75345,-73.71402
40.7301,-73.75627
40.61082,-73.95309
40.59387,-73.9945
40.68532,-73.9807
40.70178,-74.01117
40.57269,-73.85596
40.72639,-73.85181
40.76311,-73.96252
40.7239,-73.87662
40.75377,-73.7964
40.83104,-73.85399
40.72395,-73.75191
40.70718,-73.92106
40.5902,-73.92746
40.70181,-74.00998
40.66132,-73.94269
40.77632,-73.96212
40.81057,-73.96215
40.73673,-73.80372
40.81158,-73.93213
40.60689,-73.90353
40.83898,-73.91859
40.6787,-73.74384
40.83367,-73.89809
40.63909,-74.0335
40.88668,-73.85432
40.73755,-74.00483
40.63272,-73.90885
40.71136,-73.84019
40.7429,-73.83683
40.83302,-73.91884
40.59801,-73.76163
40.57552,-74.00296
40.55559,-74.21437
40.88913,-73.83555
40.61931,-73.9416
40.69812,-73.97331
40.75778,-73.79201
40.63389,-73.88593
40.67705,-73.98003
40.62731,-74.00372
40.73595,-73.81463
40.69188,-73.76412
40.71117,-73.8019
40.66045,-74.00102
40.58975,-74.09844
40.5992,-74.07782
40.85242,-73.86872
40.7258,-73.90486
40.73703,-73.81145
40.75167,-73.94187
40.79539,-73.80603
40.58405,-73.96683
40.81856,-73.92732
40.60186,-74.1179
40.69789,-73.9946
40.70946,-73.82023
40.73494,-73.8048
40.68977,-73.9771
40.75202,-73.90133
40.72648,-73.89441
40.61987,-74.15365
40.62757,-74.13806
40.75703,-73.93812
40.60126,-74.13312
40.79354,-73.94727
40.73221,-73.89487
40.64005,-74.08935
40.74327,-73.87466
40.79072,-73.77477
40.77307,-73.94446
40.79114,-73.88449
40.85238,-73.9315
40.67533,-73.93608
40.75298,-73.85114
40.601,-73.97938
40.63783,-74.08192
40.84984,-73.94231
40.7327,-73.86787
40.66718,-73.95075
40.76237,-73.86205
40.75043,-73.95147
40.68812,-73.85079
40.61939,-74.139
40.68239,-73.99588
40.85758,-73.88176
40.68696,-73.80826
40.73256,-73.95971
40.69986,-73.84062
40.63137,-73.97211
40.59104,-73.77991
40.84988,-73.78661
40.63762,-74.10273
40.84043,-73.93035
40.73466,-73.98013
40.73446,-73.98006
40.81204,-73.92854
40.76272,-73.87326
40.87474,-73.88627
40.73604,-73.75609
40.68289,-73.78487
40.87654,-73.86571
40.63416,-74.0751
40.5863,-74.16299
40.53243,-74.20602
40.83644,-73.91841
40.75441,-73.71723
40.84887,-73.92219
40.7119,-74.01439
40.80249,-73.95292
40.60579,-74.09892
40.58539,-73.98742
40.71935,-73.84262
40.77341,-73.89337
40.72772,-73.73334
40.8167,-73.90654
40.69927,-73.91481
40.73239,-73.88452
40.68079,-73.91957
40.71094,-73.76653
40.66684,-73.78941
40.7698,-73.9146
40.74946,-73.83734
40.74078,-73.83759
40.66344,-73.73892
40.71814,-73.99383
40.60478,-74.14656
40.61,-74.14774
40.51511,-74.24513
40.67632,-74.01141
40.88267,-73.89776
40.655,-74.0071
40.61655,-73.91649
40.71734,-73.99118
40.67273,-73.85046
40.62126,-74.10842
40.73943,-73.8386
40.67302,-73.83708
40.56207,-74.18072
40.73096,-73.84599
40.73924,-73.83828
40.61334,-74.14819
40.66292,-73.88096
40.80584,-73.90957
40.62798,-73.92492
40.6961,-73.88615
40.71056,-73.99414
40.87755,-73.83956
40.61294,-74.12477
40.8599,-73.91985
40.72144,-73.88084
40.8499,-73.90918
40.62793,-73.93174
40.6055,-74.05476
40.729,-73.90403
40.76189,-73.83903
40.75956,-73.90649
40.74769,-73.8938
40.72604,-73.90373
40.82842,-73.86067
40.89905,-73.84697
40.75833,-73.96894
40.69251,-73.73743
40.75219,-73.99346
40.72129,-73.84408
40.71704,-73.85421
40.67079,-73.9949
40.5437,-74.17691
40.8197,-73.93448
40.52973,-74.20476
40.58723,-73.99209
40.80838,-73.92905
40.75996,-73.86139
40.64486,-73.78702
40.73679,-73.97442
40.7115,-73.7891
40.70104,-73.98694
40.85046,-73.89931
40.70953,-73.8694
40.68653,-73.83004
40.7563,-73.92006
40.72829,-73.84462
40.55627,-73.92072
40.83494,-73.84543
40.59299,-73.78904
40.67544,-73.78085
40.76188,-73.80568
40.74299,-73.91873
40.67213,-73.98714
40.67553,-73.85858
40.63825,-73.91765
40.68143,-73.96142
40.83096,-73.93194
40.89816,-73.87481
40.70186,-73.99233
40.81922,-73.91061
40.72744,-73.78034
40.71559,-73.84231
40.55654,-74.14665
40.59034,-74.06651
40.67984,-73.86156
40.8432,-73.8654
40.62719,-73.94309
40.63451,-74.15321
40.70832,-73.84666
40.73688,-74.00553
40.55813,-73.89916
40.86612,-73.89455
40.83562,-73.92786
40.74351,-73.83374
40.65621,-73.91466
40.73217,-73.72083
40.59308,-74.14417
40.72309,-73.92128
40.72611,-74.01109
40.64503,-73.97414
40.57287,-73.98237
40.56729,-73.87831
40.72819,-73.8663
40.53366,-74.17157
40.64179,-73.91147
40.81409,-73.80749
40.67338,-73.77574
40.71978,-74.00681
40.61153,-73.92426
40.66284,-73.99894
40.65831,-73.76765
40.5665,-74.11376
40.74456,-73.87083
40.5993,-74.14007
40.66447,-73.76831
40.67435,-73.8207
40.76285,-73.96773
40.53761,-74.23275
40.64624,-73.89579
40.75263,-73.78512
40.6641,-73.90931
40.59522,-73.79163
40.60165,-73.82034
40.73682,-73.95278
40.68462,-73.73044
